School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
GPM,S7595,Bhavya Bose,F,7,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S4894,Nisha Nair,M,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7212,Nisha Nair,M,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S6513,Dev Nair,M,7,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S5000,Pranav Patel,M,7,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S6913,Kavya Kapoor,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S8899,Pranav Patel,M,7,A,70,1,2,17,1,1,2,1,3,6,80,95,100
GPM,S8478,Aditi Das,F,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7358,Bhavya Bose,F,7,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S4669,Pranav Patel,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S6985,Kavya Kapoor,M,7,A,51,1,1,8,2,1,3,1,5,2,60,75,50
GPM,S4581,Diya Menon,M,7,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S8393,Aryan Reddy,F,7,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S4422,Ved Kapoor,F,7,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S9578,Nisha Nair,M,7,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S5645,Aditi Chopra,F,7,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S9492,Ved Gupta,M,7,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S9767,Diya Nair,F,7,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S8459,Ved Mehta,F,7,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S6631,Aarav Nair,M,7,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S5023,Riya Gupta,M,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5199,Bhavya Sharma,F,7,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S5997,Ved Thakur,F,7,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S4912,Aditi Sharma,F,7,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S8434,Ved Gupta,M,7,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S7423,Nisha Yadav,M,7,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S9768,Aditi Kapoor,M,7,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S9651,Kavya Jain,M,7,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S8741,Ved Patel,M,7,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S5732,Zara Tripathi,M,7,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S6633,Pranav Bose,M,7,B,83,1,4,14,2,1,4,3,2,1,50,50,60
GPM,S8673,Zara Verma,M,7,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S8561,Kavya Yadav,F,7,B,97,0,4,12,2,1,2,1,1,10,40,40,80
GPM,S7617,Meera Bhatia,M,7,B,89,0,1,16,0,0,10,5,2,5,95,80,25
GPM,S7425,Aditi Das,F,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5325,Aryan Nair,M,7,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S6407,Sanya Sharma,M,7,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S6634,Kavya Gupta,M,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S9099,Aditi Bhatia,F,7,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S7438,Meera Patel,M,7,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S5173,Krishna Singh,M,7,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S5107,Laksh Patel,F,7,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S7445,Pooja Reddy,F,7,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S8078,Meera Tripathi,F,7,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S4470,Aditi Bose,M,7,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S8750,Aditi Jain,M,7,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S4618,Rajat Bose,F,7,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S4953,Bhavya Mehta,M,7,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S7871,Kavya Nair,M,7,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S9378,Dev Kapoor,M,7,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S8406,Dev Patel,M,7,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S8298,Tanmay Mukherjee,F,7,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S7385,Pooja Nair,F,7,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S5774,Riya Gupta,M,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S6898,Aditi Das,F,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S6506,Aarav Nair,M,7,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S9711,Ved Mehta,F,7,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S7561,Aditi Jain,M,7,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S4683,Aditi Bhatia,F,7,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S9653,Krishna Singh,M,7,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S7398,Sanya Sharma,M,7,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S4653,Bhavya Sharma,F,7,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S7959,Ved Thakur,F,7,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S5466,Bhavya Sharma,F,7,B,98,0,2,6,1,1,8,5,5,9,65,30,45
GPM,S6565,Aditi Das,F,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5286,Aditi Das,F,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S7180,Riya Gupta,M,7,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S7632,Ved Gupta,M,7,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S6344,Aditi Sharma,F,7,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S5968,Pooja Nair,F,7,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S8781,Ishaan Mehta,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7829,Kavya Mukherjee,F,7,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6482,Aryan Thakur,M,7,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S9376,Krishna Bose,M,7,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S6434,Kavya Gupta,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S9989,Laksh Sharma,M,7,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S7274,Aarav Mehta,M,7,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S5405,Pooja Gupta,F,7,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S4994,Ishaan Singh,F,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S8199,Tanmay Menon,M,7,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S6854,Pranav Mukherjee,M,7,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8201,Kavya Yadav,F,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S7835,Nisha Tripathi,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7161,Aarav Sharma,M,7,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7622,Krishna Mehta,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S5134,Krishna Mehta,F,7,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S5916,Aryan Das,F,7,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6492,Tanmay Nair,M,7,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6785,Kavya Nair,M,7,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S6007,Riya Mehta,M,7,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S8910,Pooja Jain,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S8783,Pooja Chopra,F,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S6612,Sanya Sharma,F,7,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S6532,Meera Bhatia,M,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S5950,Aarav Reddy,F,7,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S9842,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4861,Diya Tripathi,M,7,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S4583,Pranav Iyer,M,7,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S7690,Pranav Mukherjee,M,7,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S7582,Aryan Das,F,7,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6572,Diya Tripathi,M,7,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S5864,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S9987,Riya Mehta,M,7,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S5814,Diya Tripathi,M,7,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S9425,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7145,Pooja Gupta,F,7,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9110,Tanmay Nair,M,7,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S7382,Pranav Iyer,M,7,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9917,Tanmay Nair,M,7,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6114,Riya Mehta,M,7,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S6651,Pooja Chopra,F,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S8395,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S8601,Ishaan Singh,F,7,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S9062,Tanmay Menon,M,7,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S7818,Pranav Iyer,M,7,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S6162,Diya Tripathi,M,7,C,50,1,4,5,0,0,8,4,5,5,55,50,70
GPM,S8491,Kavya Gupta,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S5629,Ishaan Mehta,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S7659,Nisha Tripathi,M,7,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S5152,Pranav Iyer,M,7,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9396,Krishna Bose,M,7,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S5110,Kavya Mukherjee,F,7,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9780,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4764,Bhavya Tripathi,F,7,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S4958,Aryan Das,F,7,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S4454,Zara Das,M,7,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S8915,Pooja Singh,F,7,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S9192,Aarav Nair,M,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4390,Dev Yadav,F,7,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7653,Nisha Thakur,M,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8679,Aditi Mukherjee,M,7,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S5208,Rajat Singh,M,7,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8830,Aarav Menon,F,7,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S8730,Kavya Bhatia,M,7,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4449,Dev Tripathi,M,7,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6250,Zara Nair,F,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S8908,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S7332,Pooja Thakur,M,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S9266,Aarav Verma,F,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6954,Aarav Thakur,F,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S5596,Laksh Iyer,M,7,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5506,Nisha Tripathi,F,7,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S4819,Bhavya Nair,F,7,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7051,Dev Verma,F,7,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S7038,Laksh Verma,F,7,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S4771,Aditi Bose,M,7,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S8441,Bhavya Mukherjee,F,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S9765,Zara Nair,F,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6765,Nisha Tripathi,F,7,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S6805,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S9599,Aarav Nair,M,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7934,Pooja Thakur,M,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S4970,Aditi Bose,M,7,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S4379,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S5352,Nisha Thakur,M,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8319,Nisha Thakur,M,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8659,Dev Yadav,F,7,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5169,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S4935,Bhavya Nair,F,7,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7006,Aarav Nair,M,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7600,Pooja Thakur,M,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S8070,Aditi Bose,M,7,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S6833,Nisha Thakur,M,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8602,Aarav Thakur,F,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S8858,Bhavya Nair,F,7,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S5665,Aditi Mukherjee,M,7,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S8982,Nisha Thakur,M,7,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5825,Kavya Bhatia,M,7,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S7035,Aarav Verma,F,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6744,Nisha Tripathi,F,7,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S5334,Aarav Menon,F,7,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S5448,Zara Das,M,7,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S6366,Pooja Singh,F,7,D,92,1,4,16,2,1,6,2,2,5,65,90,85
GPM,S9631,Dev Yadav,F,7,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S7936,Aarav Menon,F,7,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S7261,Dev Verma,F,7,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S7124,Aarav Verma,F,7,D,88,1,2,17,2,0,6,3,5,4,60,50,95
GPM,S6988,Aarav Thakur,F,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S6358,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S4435,Dev Tripathi,M,7,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S4400,Aarav Menon,F,7,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S8677,Kavya Bhatia,M,7,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S8345,Aarav Nair,M,7,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S7184,Dev Menon,M,7,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S5945,Nisha Tripathi,F,7,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S5296,Laksh Bhatia,F,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S6787,Rajat Chopra,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S4404,Krishna Thakur,F,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S6205,Bhavya Gupta,M,8,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S4605,Aarav Sharma,M,8,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S6921,Tanmay Reddy,F,8,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S6990,Zara Das,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S7994,Riya Singh,F,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7612,Zara Menon,M,8,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S8838,Pooja Yadav,M,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S9877,Riya Tripathi,M,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S5569,Zara Nair,M,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7284,Laksh Gupta,M,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S6915,Aditi Menon,M,8,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S5254,Ishaan Tripathi,M,8,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S4447,Ishaan Mehta,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S9733,Pooja Iyer,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5147,Diya Tripathi,M,8,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S6109,Ved Thakur,F,8,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S9322,Tanmay Tripathi,F,8,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S5191,Laksh Reddy,F,8,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S5499,Aditi Sharma,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S5401,Pranav Nair,F,8,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S8871,Dev Mehta,M,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S5568,Ved Sharma,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S9490,Dev Mehta,M,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S4976,Zara Menon,M,8,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S6853,Pranav Nair,F,8,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S4539,Ishaan Mehta,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S8873,Laksh Reddy,F,8,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S4464,Rajat Chopra,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S5025,Krishna Thakur,F,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S6394,Pooja Iyer,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S8563,Bhavya Gupta,M,8,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S6593,Tanmay Reddy,F,8,A,56,1,3,8,2,0,10,5,1,9,100,50,60
GPM,S9428,Ishaan Tripathi,M,8,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S6279,Laksh Bhatia,F,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S8929,Bhavya Gupta,M,8,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S8120,Aditi Menon,M,8,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S8239,Ishaan Mehta,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5748,Tanmay Tripathi,F,8,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S8044,Diya Tripathi,M,8,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8025,Pooja Yadav,M,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S6347,Pooja Iyer,M,8,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S4781,Aditi Sharma,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S7836,Ved Sharma,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S9905,Zara Menon,M,8,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S9658,Zara Das,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S6353,Laksh Gupta,M,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S6932,Riya Singh,F,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S4559,Pooja Yadav,M,8,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S8181,Ved Sharma,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S5042,Rajat Chopra,F,8,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S7430,Laksh Reddy,F,8,A,94,1,3,20,2,0,2,3,0,2,35,35,80
GPM,S4955,Aarav Sharma,M,8,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S8663,Riya Tripathi,M,8,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S8011,Diya Tripathi,M,8,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8421,Zara Das,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S8223,Ved Thakur,F,8,A,80,0,2,6,1,1,8,5,1,9,65,80,70
GPM,S8484,Aditi Sharma,M,8,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S7834,Kavya Das,M,8,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S7030,Aarav Jain,M,8,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S7143,Nisha Chopra,M,8,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S5079,Aditi Jain,M,8,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S5335,Krishna Thakur,M,8,B,62,0,3,13,0,1,7,3,0,4,60,60,65
GPM,S6561,Diya Mukherjee,M,8,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S8323,Aditi Thakur,M,8,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S6051,Dev Mukherjee,F,8,B,83,1,4,14,2,1,4,3,2,1,50,50,60
GPM,S8713,Aarav Das,M,8,B,83,1,4,14,2,1,4,3,2,1,50,50,60
GPM,S7948,Laksh Thakur,F,8,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S7029,Kavya Tripathi,M,8,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S4974,Meera Gupta,F,8,B,62,1,2,7,2,1,8,2,4,7,45,90,75
GPM,S6798,Zara Menon,M,8,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S8646,Zara Gupta,M,8,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S8851,Riya Tripathi,M,8,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S9773,Bhavya Verma,M,8,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S8284,Aditi Chopra,M,8,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S6132,Sanya Patel,F,8,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S7539,Tanmay Tripathi,F,8,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S7108,Aarav Jain,F,8,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S4961,Bhavya Iyer,F,8,B,57,1,4,13,2,0,10,4,2,9,30,45,45
GPM,S8787,Krishna Singh,M,8,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S5857,Aditi Reddy,F,8,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S8934,Ishaan Mehta,F,8,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S8300,Riya Singh,M,8,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S8310,Rajat Menon,M,8,B,63,0,3,17,0,1,6,2,3,3,30,90,50
GPM,S4596,Laksh Sharma,M,8,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S7768,Pooja Menon,M,8,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S9791,Laksh Menon,M,8,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S9507,Ved Chopra,M,8,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S7149,Riya Verma,F,8,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S9037,Rajat Gupta,M,8,B,83,1,4,14,2,1,4,3,2,1,50,50,60
GPM,S9096,Aditi Kapoor,F,8,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S9764,Ved Jain,F,8,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S8935,Bhavya Tripathi,F,8,B,98,1,2,13,0,0,9,2,4,2,65,65,40
GPM,S9050,Nisha Reddy,F,8,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S6886,Sanya Patel,M,8,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S8243,Sanya Bose,M,8,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S5453,Aditi Singh,F,8,B,98,0,2,6,1,1,8,5,5,9,65,30,45
